i,j,id,m,pabs,e
853,5,25,124.998,327.147,350.214
853,8,25,124.998,416.131,434.499
853,12,25,124.998,423.309,441.379
853,21,25,124.998,425.743,443.714
853,35,25,124.998,427.904,445.787
853,43,25,124.998,427.636,445.53
853,52,25,124.998,427.787,445.675
853,156,25,124.998,427.776,445.664
853,585,25,124.998,427.78,445.668
853,757,23,92.3157,302.917,316.671
853,758,23,32.1861,124.917,128.997
853,782,15,1.77682,7.04006,7.26082
853,783,-15,1.77682,121.723,121.736
853,784,-15,1.77682,121.709,121.722
853,786,15,1.77682,7.03996,7.26072
853,1366,11,0.000511,2.5963,2.5963
853,1369,-13,0.10566,58.5818,58.5819
853,1638,11,0.000511,0.779132,0.779132
853,1639,-11,0.000511,3.25423,3.25423
853,1661,11,0.000511,0.0913328,0.0913342
853,1662,-11,0.000511,0.06253,0.0625321
853,1725,11,0.000511,0.856664,0.856664
853,1726,-11,0.000511,2.86818,2.86818
854,5,25,124.999,259.468,288.007
854,8,25,124.999,187.875,225.658
854,12,25,124.999,211.376,245.569
854,17,25,124.999,215.727,249.325
854,23,25,124.999,201.972,237.523
854,30,25,124.999,195.342,231.912
854,38,25,124.999,195.442,231.996
854,47,25,124.999,195.542,232.08
854,60,25,124.999,195.469,232.019
854,85,25,124.999,195.409,231.968
854,177,25,124.999,195.419,231.976
854,222,25,124.999,195.372,231.937
854,449,25,124.999,195.4,231.961
854,578,23,89.8444,126.338,155.027
854,579,23,19.0542,74.537,76.9339
854,580,13,0.10566,16.4539,16.4543
854,581,-13,0.10566,138.573,138.573
854,1030,13,0.10566,0.978825,0.984511
854,1159,11,0.000511,0.0543766,0.054379
854,1160,-11,0.000511,0.0629062,0.0629083
855,5,25,125.001,175.736,215.658
855,8,25,125.001,190.26,227.648
855,12,25,125.001,200.284,236.09
855,197,25,125.001,197.971,234.132
855,260,23,84.2174,128.245,153.425
855,261,23,34.5136,72.9543,80.7064
855,262,15,1.77682,58.0422,58.0694
855,263,-15,1.77682,95.3395,95.3561
855,619,13,0.10566,96.5259,96.5259
855,620,-13,0.10566,54.1346,54.1347
856,5,25,124.998,149.858,195.146
856,16,25,124.998,148.459,194.074
856,20,25,124.998,150.525,195.658
856,32,25,124.998,151.875,196.699
856,38,25,124.998,152.231,196.974
856,123,25,124.998,152.192,196.944
856,203,25,124.998,152.184,196.938
856,952,25,124.998,152.175,196.931
856,1251,23,29.3277,40.0241,49.619
856,1252,23,68.635,130.345,147.312
856,1253,13,0.10566,15.7902,15.7906
856,1254,-13,0.10566,33.8283,33.8284
856,2125,13,0.10566,41.0499,41.0501
856,2248,11,0.000511,16.3309,16.3309
856,2249,-11,0.000511,16.0854,16.0854
856,2607,-13,0.10566,2.96502,2.9669
856,2737,11,0.000511,0.685071,0.685072
856,2738,-11,0.000511,0.184057,0.184058
857,5,25,124.999,131.197,181.211
857,8,25,124.999,257.802,286.507
857,12,25,124.999,223.755,256.303
857,17,25,124.999,229.012,260.904
857,23,25,124.999,236.573,267.566
857,37,25,124.999,236.284,267.31
857,134,25,124.999,236.046,267.1
857,157,25,124.999,236.086,267.136
857,885,25,124.999,236.107,267.154
857,937,25,124.999,236.275,267.302
857,1208,23,20.3742,68.9047,71.8538
857,1209,23,92.3714,172.243,195.449
857,1210,15,1.77682,67.6795,67.7029
857,1211,-15,1.77682,3.75142,4.15094
857,2070,13,0.10566,35.0077,35.0078
857,2149,11,0.000511,20.7856,20.7856
857,2150,-11,0.000511,3.83178,3.83178
857,2332,11,0.000511,0.0306536,0.0306578
857,2333,-11,0.000511,0.03334,0.0333439
857,2455,11,0.000511,14.1221,14.1221
857,2456,-11,0.000511,36.8567,36.8567
857,2479,11,0.000511,20.3245,20.3245
857,2575,11,0.000511,0.302357,0.302357
857,2576,-11,0.000511,0.184077,0.184078
857,2580,11,0.000511,0.0552803,0.0552827
857,2581,-11,0.000511,1.22387,1.22387
857,2634,11,0.000511,0.454753,0.454753
857,2635,-11,0.000511,0.0188276,0.0188345
858,5,25,125.001,67.7828,142.197
858,8,25,125.001,68.0038,142.302
858,12,25,125.001,70.5967,143.559
858,17,25,125.001,70.5868,143.554
858,23,25,125.001,70.6424,143.582
858,62,25,125.001,70.7142,143.617
858,159,25,125.001,70.7315,143.626
858,221,25,125.001,70.7351,143.627
858,288,23,15.3274,32.7751,36.182
858,289,23,91.1396,56.904,107.445
858,290,11,0.000511,22.8595,22.8595
858,291,-11,0.000511,13.3225,13.3225
859,5,25,125.011,1267.33,1273.48
859,9,25,125.011,1216.06,1222.47
859,14,25,125.011,1223.81,1230.18
859,20,25,125.011,1228.46,1234.8
859,155,25,125.011,1228.12,1234.47
859,470,25,125.011,1228.12,1234.47
859,598,23,80.0406,771.924,776.062
859,599,23,21.7857,457.888,458.406
859,667,15,1.77682,340.197,340.201
859,668,-15,1.77682,118.192,118.205
859,1248,11,0.000511,1.58422,1.58422
859,1249,-11,0.000511,6.73109,6.73109
859,1388,11,0.000511,0.0275066,0.0275113
859,1389,-11,0.000511,0.512004,0.512004
860,5,25,124.999,509.874,524.972
860,8,25,124.999,574.867,588.3
860,12,25,124.999,592.557,605.598
860,20,25,124.999,571.764,585.268
860,101,25,124.999,572.445,585.934
860,247,25,124.999,571.341,584.855
860,319,25,124.999,571.365,584.878
860,425,25,124.999,572.13,585.626
860,680,25,124.999,572.404,585.894
860,896,23,52.371,428.703,431.891
860,897,23,36.4826,149.619,154.003
860,900,11,0.000511,102.793,102.793
860,901,-11,0.000511,51.2099,51.2099
860,1786,11,0.000511,14.974,14.974
860,1787,-11,0.000511,13.6731,13.6731
860,1821,11,0.000511,0.689929,0.68993
860,1822,-11,0.000511,0.991359,0.99136
860,1838,11,0.000511,0.160986,0.160987
860,1839,-11,0.000511,0.0904543,0.0904558
860,1926,11,0.000511,0.298877,0.298877
860,1927,-11,0.000511,0.842875,0.842875
861,5,25,124.999,260.34,288.793
861,8,25,124.999,342.896,364.969
861,12,25,124.999,384.388,404.201
861,20,25,124.999,384.648,404.449
861,30,25,124.999,386.151,405.879
861,60,25,124.999,386.076,405.807
861,220,25,124.999,386.082,405.813
861,360,25,124.999,386.139,405.867
861,463,23,90.7782,259.516,274.935
861,464,23,26.82,128.156,130.932
861,465,13,0.10566,20.4377,20.438
861,466,-13,0.10566,254.497,254.497
861,467,13,0.10566,16.6738,16.6741
861,469,-13,0.10566,254.313,254.313
861,470,13,0.10566,16.6736,16.674
861,472,-13,0.10566,254.313,254.313
861,1002,11,0.000511,52.337,52.337
861,1003,-11,0.000511,46.5002,46.5002
861,1215,11,0.000511,0.088953,0.0889545
861,1216,-11,0.000511,0.196565,0.196566
862,5,25,124.951,457.808,474.553
862,8,25,124.951,485.802,501.614
862,12,25,124.951,504.803,520.037
862,17,25,124.951,505.044,520.271
862,52,25,124.951,505.17,520.394
862,215,25,124.951,505.171,520.395
862,257,25,124.951,505.257,520.479
862,329,23,89.4647,346.655,358.013
862,330,23,33.0782,159.062,162.465
862,331,11,0.000511,36.9761,36.9761
862,332,-11,0.000511,321.037,321.037
862,333,11,0.000511,36.9761,36.9761
862,335,-11,0.000511,321.037,321.037
862,644,11,0.000511,1.16771,1.16771
862,645,-11,0.000511,9.52381,9.52381
862,761,11,0.000511,1.4641,1.4641
862,762,-11,0.000511,0.85485,0.85485
862,845,-11,0.000511,9.76597,9.76597
862,856,15,1.77682,56.3645,56.3925
863,5,25,125,183.775,222.257
863,9,25,125,224.326,256.802
863,14,25,125,234.378,265.628
863,20,25,125,223.565,256.137
863,33,25,125,218.345,251.594
863,225,25,125,218.301,251.556
863,319,23,91.1717,163.097,186.85
863,320,23,31.7678,56.3708,64.706
863,343,11,0.000511,44.2325,44.2325
863,344,-11,0.000511,20.4735,20.4735
863,345,-11,0.000511,16.296,16.296
863,347,11,0.000511,44.2325,44.2325
863,348,-11,0.000511,15.7886,15.7886
863,350,11,0.000511,44.2325,44.2325
863,351,-11,0.000511,15.7876,15.7876
863,353,11,0.000511,44.2325,44.2325
863,825,11,0.000511,0.580017,0.580017
863,826,-11,0.000511,0.110254,0.110256
863,856,11,0.000511,1.72853,1.72853
863,857,-11,0.000511,5.2533,5.2533
864,5,25,125.002,329.578,352.487
864,8,25,125.002,275.954,302.946
864,12,25,125.002,280.552,307.14
864,17,25,125.002,282.668,309.074
864,35,25,125.002,283.392,309.736
864,42,25,125.002,283.674,309.994
864,50,25,125.002,283.58,309.908
864,283,25,125.002,283.533,309.865
864,365,23,90.9438,225.43,243.083
864,366,23,26.0103,61.5089,66.7823
864,402,15,1.77682,19.7074,19.7874
864,403,-15,1.77682,46.9614,46.995
864,818,11,0.000511,0.232789,0.232789
864,819,-11,0.000511,1.34889,1.34889
865,5,25,124.996,310.918,335.103
865,8,25,124.996,307.229,331.683
865,12,25,124.996,314.98,338.875
865,17,25,124.996,322.833,346.186
865,23,25,124.996,322.427,345.808
865,30,25,124.996,321.271,344.73
865,41,25,124.996,321.681,345.113
865,93,25,124.996,321.48,344.925
865,437,25,124.996,321.329,344.784
865,569,23,12.5598,90.0166,90.8886
865,570,23,91.1103,236.985,253.895
865,573,11,0.000511,206.07,206.07
865,574,-11,0.000511,47.825,47.825
865,575,-11,0.000511,46.4076,46.4076
865,577,11,0.000511,206.07,206.07
865,578,11,0.000511,206.066,206.066
865,580,-11,0.000511,46.4076,46.4076
865,581,11,0.000511,206.064,206.064
865,583,-11,0.000511,46.4076,46.4076
865,1091,11,0.000511,8.02139,8.02139
865,1092,-11,0.000511,0.851685,0.851685
865,1126,11,0.000511,1.21906,1.21906
865,1127,-11,0.000511,0.191224,0.191224
866,5,25,125,175.455,215.429
866,21,25,125,175.428,215.406
866,25,25,125,175.543,215.5
866,30,25,125,175.527,215.487
866,73,25,125,175.563,215.516
866,204,25,125,175.564,215.517
866,271,23,36.9581,30.5281,47.9361
866,272,23,83.3056,145.409,167.581
866,273,11,0.000511,16.1205,16.1205
866,274,-11,0.000511,31.8156,31.8156
866,275,11,0.000511,2.7175,2.7175
866,277,-11,0.000511,31.8156,31.8156
866,278,11,0.000511,2.7175,2.7175
866,280,-11,0.000511,31.8156,31.8156
866,281,-11,0.000511,31.8142,31.8142
866,283,11,0.000511,2.7175,2.7175
866,284,13,0.10566,118.647,118.647
866,285,-13,0.10566,48.9343,48.9344
866,698,11,0.000511,0.030054,0.0300583
866,699,-11,0.000511,0.119481,0.119482
866,731,-11,0.000511,11.0065,11.0065
866,780,13,0.10566,1.46499,1.4688
867,5,25,125.007,826.88,836.276
867,8,25,125.007,824.823,834.242
867,12,25,125.007,826.636,836.034
867,38,25,125.007,827.234,836.626
867,53,25,125.007,828.763,838.138
867,256,25,125.007,828.679,838.055
867,344,23,31.147,221.32,223.501
867,345,23,91.6197,607.686,614.553
867,363,11,0.000511,608.633,608.633
867,364,-11,0.000511,5.92032,5.92032
868,5,25,125,56.2997,137.093
868,8,25,125,80.5769,148.72
868,12,25,125,120.702,173.764
868,17,25,125,113.027,168.523
868,26,25,125,118.075,171.95
868,34,25,125,118.308,172.11
868,77,25,125,118.675,172.362
868,218,25,125,118.669,172.358
868,291,25,125,118.611,172.318
868,377,23,92.0697,65.64,113.073
868,378,23,17.1592,56.7063,59.2456
868,393,11,0.000511,17.2215,17.2215
868,394,-11,0.000511,42.0241,42.0241
868,893,11,0.000511,3.04845,3.04845
868,894,-11,0.000511,8.11955,8.11955
868,920,11,0.000511,8.66371,8.66371
868,926,15,1.77682,23.213,23.2809
868,964,-13,0.10566,60.212,60.2121
868,975,11,0.000511,2.21664,2.21664
868,976,-11,0.000511,0.856912,0.856912
868,996,13,0.10566,5.65884,5.65982
868,1039,13,0.10566,5.69854,5.69952
868,1062,11,0.000511,13.6127,13.6127
869,5,25,125.001,16.8121,126.126
869,8,25,125.001,45.8131,133.132
869,12,25,125.001,38.9015,130.914
869,17,25,125.001,35.7821,130.021
869,23,25,125.001,36.176,130.13
869,51,25,125.001,37.7697,130.582
869,302,25,125.001,37.8864,130.616
869,355,25,125.001,38.1401,130.69
869,460,23,25.2576,15.8327,29.8097
869,461,23,96.6594,28.8755,100.88
869,464,15,1.77682,61.9189,61.9443
869,465,-15,1.77682,38.8954,38.936
869,929,11,0.000511,113.001,113.001
869,930,-11,0.000511,125.62,125.62
869,1047,11,0.000511,1.65968,1.65968
869,1071,11,0.000511,0.0580153,0.0580175
869,1072,-11,0.000511,0.314222,0.314222
869,1074,11,0.000511,38.9424,38.9424
869,1075,-11,0.000511,17.4887,17.4887
870,5,25,125,692.465,703.656
870,8,25,125,579.768,593.09
870,12,25,125,545.603,559.739
870,17,25,125,554.626,568.537
870,23,25,125,554.971,568.874
870,44,25,125,554.738,568.647
870,301,25,125,554.693,568.603
870,390,23,24.598,145.7,147.762
870,391,23,90.7216,410.946,420.841
870,403,11,0.000511,228.325,228.325
870,404,-11,0.000511,192.516,192.516
870,405,-11,0.000511,189.94,189.94
870,407,11,0.000511,227.887,227.887
870,408,-11,0.000511,189.843,189.843
870,410,11,0.000511,227.861,227.861
870,856,11,0.000511,26.0194,26.0194
870,857,-11,0.000511,21.1267,21.1267
871,5,25,125,580.28,593.59
871,10,25,125,586.523,599.695
871,16,25,125,593.623,606.641
871,23,25,125,588.407,601.538
871,86,25,125,588.265,601.399
871,115,25,125,588.291,601.424
871,379,25,125,588.3,601.433
871,505,23,91.6255,414.641,424.644
871,506,23,32.2469,173.823,176.789
871,507,11,0.000511,20.9422,20.9422
871,508,-11,0.000511,403.702,403.702
871,509,11,0.000511,20.2985,20.2985
871,511,-11,0.000511,403.702,403.702
871,512,11,0.000511,20.2988,20.2988
871,514,-11,0.000511,403.702,403.702
871,515,-11,0.000511,403.698,403.698
871,517,11,0.000511,20.2988,20.2988
871,518,-11,0.000511,403.697,403.697
871,520,11,0.000511,20.2988,20.2988
872,5,25,124.996,335.133,357.685
872,8,25,124.996,962.162,970.247
872,12,25,124.996,547.028,561.127
872,17,25,124.996,559.093,572.895
872,26,25,124.996,560.207,573.983
872,46,25,124.996,563.045,576.753
872,146,25,124.996,563.059,576.767
872,386,25,124.996,563.101,576.808
872,508,23,17.0296,242.406,243.003
872,509,23,88.8284,321.768,333.804
872,510,15,1.77682,77.1701,77.1905
872,511,-15,1.77682,165.803,165.813
872,1019,11,0.000511,0.60311,0.60311
872,1020,-11,0.000511,1.0604,1.0604
872,1062,11,0.000511,1.22057,1.22057
872,1063,-11,0.000511,0.710523,0.710523
873,5,25,125.004,3350.47,3352.81
873,22,25,125.004,3335.11,3337.45
873,41,25,125.004,3348.63,3350.96
873,164,25,125.004,3376.06,3378.37
873,230,23,91.9359,2206.65,2208.57
873,231,23,17.7164,1169.67,1169.81
873,232,-11,0.000511,539.847,539.847
873,234,11,0.000511,1868.86,1868.86
873,235,-11,0.000511,339.709,339.709
873,236,-11,0.000511,232.185,232.185
873,238,11,0.000511,1399.09,1399.09
873,790,11,0.000511,0.275522,0.275523
873,791,-11,0.000511,0.165957,0.165957
874,5,25,124.997,6.61604,125.172
874,8,25,124.997,26.0031,127.673
874,20,25,124.997,25.277,127.527
874,99,25,124.997,24.1918,127.316
874,107,25,124.997,24.1739,127.313
874,147,25,124.997,23.896,127.26
874,257,25,124.997,24.4724,127.37
874,328,23,26.7901,13.8862,30.1751
874,329,23,91.726,32.1423,97.1946
874,330,15,1.77682,14.97,15.0751
874,331,-15,1.77682,14.9951,15.1
874,779,-13,0.10566,2.73979,2.74182
874,1129,11,0.000511,2.18781,2.18781
874,1130,-11,0.000511,3.73418,3.73418
875,5,25,125.002,872.831,881.737
875,8,25,125.002,955.065,963.211
875,12,25,125.002,932.817,941.155
875,17,25,125.002,937.928,946.221
875,29,25,125.002,931.414,939.764
875,59,25,125.002,932.617,940.957
875,142,25,125.002,932.017,940.363
875,641,25,125.002,932.011,940.356
875,841,25,125.002,931.967,940.313
875,1088,23,91.4351,737.642,743.288
875,1089,23,22.3094,195.758,197.025
875,1090,15,1.77682,718.21,718.212
875,1091,-15,1.77682,25.0123,25.0753
875,2004,13,0.10566,44.0622,44.0623
875,2147,11,0.000511,1.22116,1.22116
875,2148,-11,0.000511,1.3159,1.3159
875,2641,11,0.000511,0.383592,0.383593
875,2642,-11,0.000511,7.36578,7.36578
876,5,25,125,965.398,973.457
876,8,25,125,1487.5,1492.74
876,12,25,125,1541.53,1546.59
876,24,25,125,1604.84,1609.7
876,36,25,125,1623.47,1628.27
876,402,25,125,1623.63,1628.43
876,529,23,16.7933,106.497,107.813
876,530,23,100.181,1517.31,1520.62
876,531,11,0.000511,17.3381,17.3381
876,532,-11,0.000511,90.4753,90.4753
876,533,-11,0.000511,87.8575,87.8575
876,535,11,0.000511,17.3381,17.3381
876,1115,-11,0.000511,0.664927,0.664927
876,1332,-13,0.10566,0.848823,0.855374
877,5,25,125.001,1152.8,1159.55
877,8,25,125.001,1095.29,1102.4
877,12,25,125.001,1124.05,1130.98
877,26,25,125.001,1125.71,1132.62
877,46,25,125.001,1128.08,1134.98
877,84,25,125.001,1124.99,1131.91
877,678,25,125.001,1125,1131.92
877,896,23,83.2408,868.777,872.756
877,897,23,28.493,257.593,259.164
877,930,11,0.000511,83.6961,83.6961
877,931,-11,0.000511,175.468,175.468
877,932,-11,0.000511,175.264,175.264
877,934,11,0.000511,83.6961,83.6961
877,935,11,0.000511,83.6961,83.6961
877,937,-11,0.000511,175.264,175.264
877,1728,11,0.000511,5.45048,5.45048
877,1729,-11,0.000511,1.94691,1.94691
877,1798,-11,0.000511,2.49405,2.49405
877,2234,13,0.10566,1.84734,1.85036
878,5,25,124.996,133.335,182.763
878,8,25,124.996,122.277,174.86
878,12,25,124.996,125.465,177.103
878,21,25,124.996,127.695,178.69
878,44,25,124.996,128.083,178.967
878,68,25,124.996,128.813,179.49
878,94,25,124.996,130.227,180.508
878,134,25,124.996,130.303,180.563
878,727,25,124.996,130.314,180.571
878,960,23,85.4646,105.569,135.827
878,961,23,27.0427,35.647,44.7439
878,976,11,0.000511,9.19098,9.19098
878,977,-11,0.000511,35.5529,35.5529
878,978,11,0.000511,9.15455,9.15455
878,980,-11,0.000511,35.5529,35.5529
878,981,11,0.000511,9.15423,9.15423
878,983,-11,0.000511,35.5529,35.5529
878,2299,11,0.000511,0.161831,0.161832
878,2300,-11,0.000511,0.299333,0.299334
878,2363,13,0.10566,17.9875,17.9878
878,2384,-13,0.10566,0.403504,0.417109
879,5,25,125,14.4358,125.83
879,8,25,125,37.4741,130.496
879,12,25,125,50.2194,134.71
879,29,25,125,50.9381,134.98
879,60,25,125,50.788,134.923
879,113,25,125,50.1356,134.679
879,461,25,125,50.2641,134.727
879,786,25,125,52.8184,135.701
879,1021,23,25.522,37.501,45.3619
879,1022,23,88.0276,20.3041,90.3389
879,1023,15,1.77682,16.8489,16.9423
879,1024,-15,1.77682,28.3639,28.4195
879,1890,-11,0.000511,5.04108,5.04108
879,1893,13,0.10566,0.186365,0.214233
879,1910,-13,0.10566,1.52192,1.52558
879,1918,13,0.10566,1.45532,1.45915
879,2045,11,0.000511,23.0483,23.0483
879,2046,-11,0.000511,23.193,23.193
879,2364,11,0.000511,0.49574,0.49574
879,2365,-11,0.000511,2.65632,2.65632
879,2382,11,0.000511,0.423938,0.423939
879,2383,-11,0.000511,4.07889,4.07889
879,2431,11,0.000511,0.349425,0.349426
879,2432,-11,0.000511,0.0198276,0.0198342
880,5,25,124.999,39.6724,131.144
880,8,25,124.999,38.4968,130.793
880,12,25,124.999,40.3907,131.363
880,21,25,124.999,39.3714,131.053
880,163,25,124.999,39.1715,130.993
880,282,25,124.999,39.1385,130.983
880,470,25,124.999,39.0699,130.963
880,687,25,124.999,38.9283,130.921
880,903,23,35.2461,31.2733,47.1202
880,904,23,67.5126,49.6445,83.8005
880,922,15,1.77682,32.448,32.4966
880,923,-15,1.77682,51.2732,51.304
880,1631,-13,0.10566,11.2282,11.2287
880,1641,11,0.000511,0.600998,0.600998
880,1716,11,0.000511,2.26737,2.26737
880,1717,-11,0.000511,5.65262,5.65262
880,1988,-11,0.000511,0.529147,0.529147
880,2006,11,0.000511,0.0732122,0.073214
880,2007,-11,0.000511,0.206967,0.206967
880,2073,11,0.000511,0.0711273,0.0711292
880,2074,-11,0.000511,0.037866,0.0378695
880,2124,11,0.000511,0.079174,0.0791757
880,2125,-11,0.000511,0.0296061,0.0296106
881,5,25,125.004,1301.73,1307.72
881,8,25,125.004,1301.31,1307.3
881,15,25,125.004,1301.38,1307.37
881,27,25,125.004,1301.39,1307.38
881,104,25,125.004,1301.45,1307.44
881,139,23,34.8859,549.509,550.616
881,140,23,77.3654,752.855,756.819
881,141,11,0.000511,343.707,343.707
881,142,-11,0.000511,206.909,206.909
881,143,-11,0.000511,195.573,195.573
881,145,11,0.000511,343.707,343.707
882,5,25,125,269.051,296.671
882,12,25,125,276.24,303.206
882,64,25,125,278.47,305.238
882,106,25,125,278.905,305.635
882,153,25,125,278.945,305.672
882,367,25,125,278.874,305.607
882,472,23,34.1957,129.25,133.697
882,473,23,78.7732,152.8,171.91
882,474,11,0.000511,89.3263,89.3263
882,475,-11,0.000511,44.3709,44.3709
882,476,11,0.000511,89.3263,89.3263
882,478,-11,0.000511,44.3702,44.3702
882,479,-11,0.000511,44.3658,44.3658
882,481,11,0.000511,89.3263,89.3263
882,1119,11,0.000511,0.0409033,0.0409065
882,1120,-11,0.000511,0.136396,0.136397
883,5,25,125.003,152.695,197.336
883,8,25,125.003,168.565,209.857
883,12,25,125.003,174.357,214.537
883,24,25,125.003,171.781,212.449
883,66,25,125.003,171.796,212.461
883,82,25,125.003,171.835,212.492
883,123,25,125.003,171.84,212.496
883,389,25,125.003,171.836,212.493
883,511,23,51.306,67.3322,84.6518
883,512,23,70.198,106.844,127.841
883,513,15,1.77682,31.7959,31.8455
883,514,-15,1.77682,52.7764,52.8063
883,515,15,1.77682,31.7957,31.8453
883,517,-15,1.77682,52.7764,52.8063
883,990,-11,0.000511,11.858,11.858
883,1247,11,0.000511,0.0155928,0.0156012
883,1248,-11,0.000511,0.118764,0.118765
884,5,25,125,238.321,269.113
884,8,25,125,377.861,398
884,15,25,125,322.186,345.584
884,21,25,125,343.097,365.158
884,63,25,125,339.928,362.182
884,891,25,125,339.875,362.133
884,1159,23,24.1245,169.609,171.316
884,1160,23,81.3569,172.603,190.816
884,1161,15,1.77682,84.3284,84.3471
884,1162,-15,1.77682,86.9512,86.9694
884,2066,13,0.10566,17.5305,17.5308
884,2440,11,0.000511,1.22862,1.22862
884,2441,-11,0.000511,1.17783,1.17783
884,2475,13,0.10566,17.6269,17.6272
885,5,25,124.997,116.13,170.617
885,8,25,124.997,161.342,204.097
885,12,25,124.997,164.624,206.701
885,17,25,124.997,168.839,210.074
885,57,25,124.997,168.893,210.117
885,280,25,124.997,168.88,210.107
885,364,23,89.7644,124.773,153.707
885,365,23,27.7948,49.0753,56.3998
