i,j,id,m,px,py,pz
262,944,-11,0.000511,-2.22454,-3.261,9.77453
262,1714,11,0.000511,0.242288,0.230522,1.53596
262,1715,-11,0.000511,0.0142516,0.0142868,0.0922646
262,1822,11,0.000511,0.0970079,-0.0987396,-0.207617
262,1823,-11,0.000511,0.0819081,-0.087163,-0.186711
262,1907,11,0.000511,0.106501,-0.204139,6.38193
262,1908,-11,0.000511,0.0586967,-0.123235,3.77925
263,328,13,0.10566,14.3917,-1.78396,5.85644
263,329,-13,0.10566,-8.93358,14.8763,34.9613
263,330,-13,0.10566,-5.88771,13.6171,25.7011
263,332,13,0.10566,13.9181,-1.72524,5.66374
263,333,13,0.10566,13.9099,-1.73911,5.66256
263,335,-13,0.10566,-5.85236,13.5353,25.5468
263,762,11,0.000511,0.00645588,-0.0987116,2.24907
263,763,-11,0.000511,0.0261941,-0.29576,6.62966
263,956,11,0.000511,0.0672666,-0.0858444,0.0433133
263,957,-11,0.000511,0.0284321,-0.0519928,0.0204226
264,1075,13,0.10566,-14.9955,-26.2508,44.2658
264,1076,-13,0.10566,30.9747,33.9389,10.8635
264,1077,-13,0.10566,30.9739,33.938,10.8631
264,1079,13,0.10566,-14.9955,-26.2508,44.2658
264,1992,11,0.000511,-0.595839,-0.39874,-0.183846
264,1993,-11,0.000511,-0.0894724,-0.0595394,-0.0276585
264,2126,11,0.000511,-0.0225538,-0.0165462,-0.0487264
264,2127,-11,0.000511,-0.0391873,-0.15258,-0.107207
264,2289,11,0.000511,0.0356596,-0.00088287,0.0912179
264,2290,-11,0.000511,0.0813911,-0.0221755,0.205116
265,1438,13,0.10566,53.6222,44.2865,-69.1353
265,1439,-13,0.10566,25.4547,-4.77555,-31.8229
265,2647,11,0.000511,-0.0428507,-0.0916257,0.386029
265,2648,-11,0.000511,-0.0221771,-0.0456686,0.189133
265,2656,11,0.000511,-0.00518213,-0.00729254,-0.275764
265,2657,-11,0.000511,-0.0843843,-0.120703,-3.92478
266,920,13,0.10566,16.4397,-35.7681,280.359
266,921,-13,0.10566,-11.9801,41.7704,119.614
266,922,-13,0.10566,-11.98,41.77,119.613
266,924,13,0.10566,16.4397,-35.7681,280.359
267,1441,11,0.000511,30.146,-14.7593,-390.816
267,1442,-11,0.000511,6.99422,33.2755,-118.409
267,2663,11,0.000511,0.438898,-0.2043,5.83524
267,2664,-11,0.000511,0.522453,-0.239275,6.89726
267,2731,11,0.000511,-0.0325213,-0.0227555,-0.0428819
267,2732,-11,0.000511,-0.144185,-0.0843265,-0.177167
267,2987,11,0.000511,0.00330291,-0.00244574,-0.00511598
267,2988,-11,0.000511,0.0371752,-0.0318676,-0.0615007
267,3097,11,0.000511,0.714109,-1.40677,16.3612
267,3098,-11,0.000511,0.0479474,-0.125656,1.54519
267,3158,11,0.000511,-0.101476,-0.0914639,2.07632
267,3159,-11,0.000511,-0.030419,-0.0296636,1.06156
268,1223,11,0.000511,0.187157,36.7678,-49.9347
268,1224,-11,0.000511,-4.6124,-47.3848,-12.1963
268,1225,-11,0.000511,-4.48833,-44.2081,-11.8695
268,1227,11,0.000511,0.187071,36.7508,-49.9116
268,1228,-11,0.000511,-4.46498,-44.2026,-11.8686
268,1230,11,0.000511,0.186996,36.7361,-49.8916
268,1231,11,0.000511,0.186995,36.7361,-49.8916
268,1233,-11,0.000511,-4.46498,-44.2026,-11.8686
268,2235,11,0.000511,-0.00405731,0.0375346,-0.191575
268,2236,-11,0.000511,-0.00558461,0.0528551,-0.286627
268,2565,11,0.000511,-0.0195608,0.0306197,0.0454194
268,2566,-11,0.000511,-0.00168559,0.00266901,0.00424799
269,876,13,0.10566,6.53431,57.4219,-119.285
269,877,-13,0.10566,-3.4777,-16.093,-90.7616
269,1598,11,0.000511,-0.31443,0.181608,0.640942
269,1599,-11,0.000511,-0.0117139,0.00174581,0.0223654
269,1611,11,0.000511,0.011262,-0.00851853,-7.10372
269,1612,-11,0.000511,0.0438797,0.0324041,-69.4219
269,1935,11,0.000511,-0.0253269,-0.0205499,0.18639
269,1936,-11,0.000511,-0.022391,-0.0291756,0.159611
270,662,15,1.77682,32.3636,-19.1215,-3.54723
270,663,-15,1.77682,99.9024,-27.6331,157.503
270,1461,-11,0.000511,0.372723,-0.436059,-0.867059
271,794,15,1.77682,36.2027,-162.376,-567.679
271,795,-15,1.77682,15.23,-84.6505,-639.29
271,796,15,1.77682,36.2027,-162.376,-567.678
271,798,-15,1.77682,15.23,-84.6505,-639.29
272,595,15,1.77682,-34.3397,20.8168,56.3937
272,596,-15,1.77682,39.8334,-23.5698,138.628
272,1027,13,0.10566,-6.80023,3.82466,10.5316
273,392,13,0.10566,-13.6834,38.0998,37.8818
273,393,-13,0.10566,27.5983,-34.2335,-1.5054
274,1282,11,0.000511,-11.5837,-12.4798,68.6505
274,1283,-11,0.000511,0.703242,-3.5941,-3.14501
274,2140,-11,0.000511,0.115751,-0.108195,-0.121035
274,2384,11,0.000511,0.119913,0.040735,6.05153
274,2385,-11,0.000511,0.0379722,0.0039324,1.24596
274,2529,11,0.000511,0.107417,0.141845,-0.381913
274,2530,-11,0.000511,0.0245571,0.0317041,-0.0870101
274,2624,11,0.000511,0.0154696,-0.015432,0.0187219
274,2625,-11,0.000511,0.0103017,-0.0135599,0.0179222
275,524,13,0.10566,14.6092,59.6278,200.154
275,525,-13,0.10566,7.85604,-16.0559,19.188
275,1065,11,0.000511,-0.150499,0.13217,-0.392164
275,1066,-11,0.000511,-0.0328118,0.0275636,-0.0831449
275,1141,15,1.77682,5.63215,-6.48565,18.5739
275,1190,11,0.000511,0.0357115,0.000686097,-0.0656384
275,1191,-11,0.000511,0.0150584,0.0274602,-0.0269142
276,1305,11,0.000511,50.7456,-17.2901,35.2909
276,1306,-11,0.000511,8.36935,-3.5397,-15.9852
276,1307,-11,0.000511,8.36928,-3.53964,-15.9851
276,1309,11,0.000511,50.7456,-17.2901,35.2909
276,2515,11,0.000511,0.835583,-2.05693,-3.72021
276,2516,-11,0.000511,0.391648,-0.95492,-1.74072
276,2734,11,0.000511,-0.0437224,0.14014,14.963
276,2735,-11,0.000511,-0.00836148,0.0271752,2.89814
276,2928,11,0.000511,0.00943237,-0.0199349,0.0488124
276,2929,-11,0.000511,0.050894,-0.118876,0.292561
277,976,11,0.000511,6.22278,4.72623,-13.2518
277,977,-11,0.000511,22.8708,-6.35233,-20.1943
277,2036,11,0.000511,-0.307413,0.334245,18.7277
277,2037,-11,0.000511,-0.0367067,0.0346901,1.52861
277,2119,11,0.000511,0.0429586,0.0200308,1.88852
277,2120,-11,0.000511,0.149498,0.052957,10.1351
277,2160,-11,0.000511,-6.2324,-6.15903,-20.725
277,2187,11,0.000511,0.0322106,0.0234896,-1.29852
277,2188,-11,0.000511,0.167571,-0.0211653,-6.69405
278,1268,15,1.77682,25.6693,18.189,-21.0718
278,1269,-15,1.77682,-2.15608,-4.45962,8.80361
278,2282,11,0.000511,0.0474123,-0.0185459,0.376024
278,2283,-11,0.000511,0.0305895,-0.0193395,0.262987
278,2287,11,0.000511,3.85537,2.79216,-5.8602
278,2299,11,0.000511,-0.131859,-0.314656,-15.1535
278,2300,-11,0.000511,-0.0231124,-0.0475908,-2.14512
278,2534,-11,0.000511,-0.0267436,0.0704938,0.350144
279,295,11,0.000511,13.3775,-26.0419,2.97029
279,296,-11,0.000511,-16.5764,44.4496,-54.069
279,297,-11,0.000511,-16.5745,44.4448,-54.0628
279,299,11,0.000511,13.3775,-26.0419,2.97029
279,300,-11,0.000511,-15.1423,40.6046,-49.3913
279,302,11,0.000511,13.3775,-26.0419,2.97029
279,303,-11,0.000511,-15.1421,40.6041,-49.3907
279,305,11,0.000511,13.3775,-26.0419,2.97029
279,579,11,0.000511,0.0785271,0.131449,-1.99816
279,580,-11,0.000511,0.0132951,0.0289859,-0.508646
280,610,11,0.000511,1.05226,5.94848,21.6575
280,611,-11,0.000511,-12.2255,-23.0124,35.0664
280,1401,11,0.000511,-1.00803,3.42607,-55.3047
281,601,15,1.77682,-2.16447,-9.54509,11.852
281,602,-15,1.77682,26.6965,10.5512,9.43851
282,412,11,0.000511,-15.7048,-8.18139,-60.2353
282,413,-11,0.000511,121.499,29.5849,-397.028
282,414,-11,0.000511,120.481,29.326,-393.682
282,416,11,0.000511,-15.7048,-8.18137,-60.2352
282,417,11,0.000511,-15.7037,-8.18043,-60.2139
282,419,-11,0.000511,120.477,29.3252,-393.671
282,798,-11,0.000511,5.73983,-1.95551,-10.3851
282,843,11,0.000511,-0.0978464,-0.0529914,14.7106
282,844,-11,0.000511,-0.0275497,-0.0153414,4.19662
282,917,11,0.000511,-0.00629159,0.00907428,0.13203
282,918,-11,0.000511,-0.0366649,0.214296,3.50987
282,937,-11,0.000511,7.96939,4.04629,-16.0871
283,585,11,0.000511,-79.3802,9.8771,123.848
283,586,-11,0.000511,19.0518,-13.4491,58.8298
283,587,11,0.000511,-79.2304,9.83545,123.618
283,589,-11,0.000511,19.0512,-13.4486,58.8277
283,590,11,0.000511,-79.2276,9.8351,123.613
283,592,-11,0.000511,19.0512,-13.4486,58.8277
284,1065,13,0.10566,6.96678,-1.80704,18.4473
284,1066,-13,0.10566,11.7671,1.16436,347.107
284,1806,11,0.000511,1.54743,-1.36533,20.7025
284,1807,-11,0.000511,0.311642,-0.302713,4.49959
284,1855,11,0.000511,0.0726882,0.00499438,-0.0094393
284,1856,-11,0.000511,0.20159,0.0321476,-0.0534645
284,1995,11,0.000511,0.118218,-0.0206415,0.107126
284,1996,-11,0.000511,0.0191375,-0.000294141,0.0180096
284,2244,15,1.77682,7.33971,-0.694919,127.69
284,2249,11,0.000511,4.68772,0.150076,84.4799
285,292,11,0.000511,-1.53232,18.8296,10.4578
285,293,-11,0.000511,-8.32649,-2.88602,3.77412
285,294,11,0.000511,-1.51048,18.5471,10.3011
285,296,-11,0.000511,-8.32649,-2.88602,3.77412
285,297,-11,0.000511,-8.32583,-2.88579,3.77383
285,299,11,0.000511,-1.51048,18.5471,10.3011
285,649,11,0.000511,-0.0331558,0.04812,-0.0890939
285,650,-11,0.000511,-0.0388725,0.0602574,-0.11495
286,661,11,0.000511,-12.677,-17.1371,41.1488
286,662,-11,0.000511,-5.3847,-32.0378,117.971
286,663,11,0.000511,-11.4403,-15.403,37.0414
286,665,-11,0.000511,-5.38448,-32.0365,117.966
286,666,-11,0.000511,-5.38431,-32.0356,117.963
286,668,11,0.000511,-11.4403,-15.403,37.0414
286,1255,15,1.77682,-3.61271,-3.14222,-660.49
286,1390,-15,1.77682,-2.23726,1.49694,-460.794
286,1451,11,0.000511,-0.0635132,-0.307339,-105.79
286,1472,11,0.000511,-0.0618689,0.0220676,15.3508
286,1473,-11,0.000511,-0.0836936,0.0313139,20.6687
286,1503,-13,0.10566,-0.176003,-0.320591,-30.8621
286,1513,11,0.000511,-3.44734,1.23777,18.2817
286,1514,-11,0.000511,-5.80488,7.03546,41.9658
287,629,11,0.000511,-4.03388,-6.88863,23.6227
287,630,-11,0.000511,5.66616,11.2146,223.566
287,631,-11,0.000511,5.66612,11.2145,223.565
287,633,11,0.000511,-4.03388,-6.88863,23.6227
287,1141,11,0.000511,0.0355572,0.0013391,1.04074
287,1142,-11,0.000511,0.00974122,0.00725922,1.00745
287,1154,11,0.000511,0.450469,0.0784426,0.869856
287,1155,-11,0.000511,0.0644572,-0.00608335,0.142513
287,1163,11,0.000511,-0.382062,-0.175416,16.6932
287,1164,-11,0.000511,-0.00723683,-0.00300059,0.307169
288,866,11,0.000511,16.6839,22.563,155.673
288,867,-11,0.000511,28.8528,21.7023,142.206
288,868,-11,0.000511,28.8495,21.6995,142.19
288,870,11,0.000511,16.6838,22.5628,155.672
288,871,11,0.000511,16.6053,22.4564,154.938
288,873,-11,0.000511,28.8495,21.6995,142.19
288,1568,11,0.000511,-0.0213485,0.0538862,2.17068
288,1569,-11,0.000511,-0.0300731,0.0765025,3.10005
288,1827,11,0.000511,-0.00158003,-0.95348,12.2276
288,1828,-11,0.000511,-0.00167874,-0.521043,6.64509
288,1926,11,0.000511,0.103224,-0.185164,-0.696921
288,1927,-11,0.000511,0.0150818,-0.01959,-0.0634901
289,1034,13,0.10566,16.1911,10.5685,33.3414
289,1035,-13,0.10566,-4.38739,-7.54502,16.9953
289,1036,-13,0.10566,-4.38739,-7.54502,16.9952
289,1038,13,0.10566,16.1911,10.5685,33.3414
289,1039,15,1.77682,3.5531,30.4602,241.106
289,1040,-15,1.77682,71.6825,14.5392,661.044
289,1981,11,0.000511,-0.179788,0.239941,-0.469393
289,1982,-11,0.000511,-0.100127,0.117048,-0.257839
290,553,11,0.000511,-1.31218,-13.1739,-1719.49
290,554,-11,0.000511,4.71462,18.3005,-75.5109
290,555,11,0.000511,-1.03102,-10.1953,-1329.83
290,557,-11,0.000511,4.71462,18.3005,-75.5109
290,558,11,0.000511,-1.02952,-10.1842,-1328.29
290,560,-11,0.000511,4.71462,18.3005,-75.5109
290,1049,11,0.000511,-0.0161359,-0.0516287,-0.0977806
290,1050,-11,0.000511,-0.0419855,-0.128936,-0.242193
290,1198,11,0.000511,0.0324745,0.167226,-2.95278
290,1199,-11,0.000511,0.0407636,0.220792,-3.85239
291,835,13,0.10566,3.99597,5.0789,-0.700406
291,836,-13,0.10566,-15.3593,-5.94543,62.5968
291,1470,11,0.000511,0.206194,0.0844648,4.26709
291,1471,-11,0.000511,0.0215249,0.0100704,1.06396
291,1522,11,0.000511,-0.0466601,0.104325,0.453503
291,1523,-11,0.000511,-0.337993,0.8268,3.69827
291,1811,11,0.000511,-0.164302,-0.114906,-0.614548
291,1812,-11,0.000511,-0.0173908,-0.0126114,-0.060833
291,1898,11,0.000511,0.0697787,1.41319,14.2783
292,502,11,0.000511,-48.7642,0.995074,37.9824
292,503,-11,0.000511,38.8058,-21.2909,19.1181
292,504,-11,0.000511,36.9154,-20.2281,18.1667
292,506,11,0.000511,-48.7641,0.995072,37.9824
292,507,11,0.000511,-48.7638,0.99547,37.9821
292,509,-11,0.000511,36.9153,-20.228,18.1667
292,510,13,0.10566,6.96104,-6.06201,16.6037
292,511,-13,0.10566,9.55001,17.0475,15.8613
292,512,-13,0.10566,9.55005,17.0474,15.8612
292,514,13,0.10566,6.96103,-6.062,16.6037
293,775,15,1.77682,67.8532,41.0151,-26.2159
293,776,-15,1.77682,-19.9217,-8.64109,-34.5484
293,777,-15,1.77682,-19.7925,-8.52535,-34.3979
293,779,15,1.77682,67.845,41.0101,-26.2128
293,1384,-13,0.10566,-4.06278,-1.37379,-6.09545
293,1439,11,0.000511,-0.371059,-0.176818,-0.439949
293,1440,-11,0.000511,-1.04802,-0.5079,-1.2585
293,1529,11,0.000511,-0.00840416,0.01239,1.82257
293,1530,-11,0.000511,-0.0532635,0.075778,10.8127
293,1549,11,0.000511,0.0500212,-0.0432069,-420.666
293,1550,-11,0.000511,0.0267083,-0.0214567,-291.236
294,840,13,0.10566,21.9055,-12.3793,-57.3134
294,841,-13,0.10566,-20.8187,-16.2947,-178.657
294,842,-13,0.10566,-20.6707,-16.1329,-177.507
294,844,13,0.10566,21.9011,-12.3768,-57.3019
295,733,15,1.77682,-23.3295,15.4288,-8.62652
295,734,-15,1.77682,66.7137,-15.9533,-5.18522
295,735,11,0.000511,-3.94762,13.4562,-4.71585
295,736,-11,0.000511,22.889,-14.3542,4.73191
295,737,-11,0.000511,22.3987,-14.0469,4.63077
295,739,11,0.000511,-3.94762,13.4562,-4.71585
295,740,11,0.000511,-3.9454,13.4485,-4.71318
295,742,-11,0.000511,22.3987,-14.0469,4.63077
295,743,11,0.000511,-3.94497,13.447,-4.71264
295,745,-11,0.000511,22.3987,-14.0469,4.63077
295,1221,13,0.10566,-3.50103,2.45852,-0.723762
295,1224,-13,0.10566,17.2082,-3.7709,-0.905508
296,573,11,0.000511,12.1094,-2.45193,68.368
296,574,-11,0.000511,4.93184,-8.09565,87.4644
296,1146,11,0.000511,0.367823,-0.53509,10.9559
296,1147,-11,0.000511,0.23545,-0.310874,5.33088
296,1254,11,0.000511,0.0194978,0.598255,4.41227
296,1255,-11,0.000511,0.03107,0.272033,2.16444
297,186,15,1.77682,-52.7559,-21.7927,243.979
297,187,-15,1.77682,-15.2973,-10.8455,34.5996
298,1116,15,1.77682,-6.29584,15.7483,3.96892
298,1117,-15,1.77682,6.83789,-1.45686,-11.8152
298,1916,13,0.10566,-0.893946,0.627399,-13.3152
298,1920,11,0.000511,0.000570111,-0.0167835,-0.613946
298,1921,-11,0.000511,-0.00865391,-0.0728924,-3.01043
298,2216,11,0.000511,-0.0585676,0.0505818,4.76322
298,2217,-11,0.000511,0.0198153,0.010068,2.0217
299,696,15,1.77682,-13.7958,6.11439,-1.30996
299,697,-15,1.77682,2.65522,11.65,2.90875
299,1356,11,0.000511,-0.00898861,-0.00173382,0.0638027
299,1357,-11,0.000511,-0.222045,-0.0655965,1.58277
299,1454,11,0.000511,-0.0734247,0.0124465,0.0984121
299,1455,-11,0.000511,-0.0376082,-0.00271087,0.0154527
299,1487,11,0.000511,-0.0462282,0.0507125,1.21237
299,1488,-11,0.000511,-0.278217,0.293131,7.50159
299,1498,11,0.000511,0.0342177,-0.0516817,-0.0444483
299,1499,-11,0.000511,0.0624183,-0.100309,-0.10467
300,813,15,1.77682,-12.5811,12.9829,7.20923
300,814,-15,1.77682,21.4933,16.1825,-1.93002
300,1608,-11,0.000511,14.6087,10.7125,-0.858725
300,1660,11,0.000511,0.018205,0.0134191,1.51174
300,1661,-11,0.000511,0.08461,0.0559072,6.1848
300,1723,11,0.000511,0.119007,-0.208288,12.5204
300,1724,-11,0.000511,0.0407311,-0.0725524,4.37731
300,1885,11,0.000511,-0.291954,0.0964224,0.481958
300,1886,-11,0.000511,-0.11489,0.00071677,0.245995
300,1942,11,0.000511,0.569229,0.0289536,-4.53999
300,1943,-11,0.000511,0.083609,-0.00182211,-0.704534
301,888,13,0.10566,3.9973,-15.4028,0.279487
301,889,-13,0.10566,-2.68052,3.21896,248.96
301,1620,11,0.000511,-0.0291352,-0.0941569,6.64828
301,1621,-11,0.000511,-0.0131073,-0.0836028,4.92646
301,1774,11,0.000511,-0.02535,-0.0731182,-0.371446
301,1775,-11,0.000511,-0.0272826,-0.0783513,-0.405092
302,585,11,0.000511,39.9773,10.3208,-206.833
302,586,-11,0.000511,-24.0929,-22.603,-681.203
303,472,11,0.000511,3.73204,16.5108,30.6284
303,473,-11,0.000511,4.60251,-5.75347,24.5083
303,474,-11,0.000511,4.5988,-5.74882,24.4886
303,476,11,0.000511,3.73204,16.5108,30.6284
303,477,11,0.000511,-17.7095,5.39873,571.518
303,478,-11,0.000511,13.9645,-1.21453,11.691
303,479,-11,0.000511,13.9644,-1.21451,11.6909
303,481,11,0.000511,-17.7095,5.39873,571.518
303,974,11,0.000511,-0.000603472,-0.00440282,0.0124873
303,975,-11,0.000511,-0.0433098,-0.214065,0.722362
304,512,13,0.10566,-9.44803,-16.6642,-11.3482
304,513,-13,0.10566,-9.50387,13.8879,-24.7352
304,964,-13,0.10566,0.671589,-0.622362,1.98284
305,223,13,0.10566,-50.8724,-16.9085,-241.323
305,224,-13,0.10566,35.7686,4.67302,-134.93
305,475,13,0.10566,0.827337,2.29851,93.8592
305,510,11,0.000511,-0.15602,0.00419502,16.777
305,511,-11,0.000511,-0.0825317,-0.00613835,8.79515
306,574,15,1.77682,-3.15133,17.0496,17.949
306,575,-15,1.77682,26.1469,-30.8996,41.124
306,576,13,0.10566,-15.8193,-39.0562,12.4797
306,577,-13,0.10566,-26.9918,7.44445,35.3404
306,578,13,0.10566,-15.1307,-38.552,12.6623
306,580,-13,0.10566,-26.7598,7.38047,35.0367
306,581,13,0.10566,-15.1217,-38.5288,12.6547
306,583,-13,0.10566,-26.7598,7.38047,35.0367
306,584,13,0.10566,-15.1221,-38.5279,12.6544
306,586,-13,0.10566,-26.7597,7.38042,35.0364
306,1090,13,0.10566,0.0522884,1.00865,0.823788
306,1329,11,0.000511,0.0397055,0.0188128,-0.506394
306,1330,-11,0.000511,0.10525,-5.3465e-05,-0.899567
307,811,11,0.000511,67.9112,-56.4692,362.333
307,812,-11,0.000511,-23.4847,1.18664,48.0835
307,813,-11,0.000511,-7.56079,0.282222,16.1456
307,815,11,0.000511,67.9077,-56.4663,362.315
308,483,13,0.10566,-2.43199,-0.600691,10.3279
308,484,-13,0.10566,3.60414,-12.8582,-14.5231
308,485,-13,0.10566,3.6041,-12.8581,-14.5229
308,487,13,0.10566,-2.43199,-0.600691,10.3279
309,174,13,0.10566,-11.2619,4.80593,49.8616
309,175,-13,0.10566,13.7037,12.0559,155.994
309,516,11,0.000511,0.0471315,-0.0236923,0.126584
309,517,-11,0.000511,0.0292401,-0.0184937,0.0937958
310,466,11,0.000511,17.0296,-38.6802,-59.8253
310,467,-11,0.000511,-26.1272,-17.033,23.2001
310,468,-11,0.000511,-26.1148,-17.0256,23.189
310,470,11,0.000511,17.0296,-38.6802,-59.8253
310,471,-11,0.000511,-26.1148,-17.0256,23.189
310,473,11,0.000511,17.0296,-38.6802,-59.8253
310,474,15,1.77682,10.9052,0.727919,-13.765
310,475,-15,1.77682,7.34837,9.79365,-12.3507
310,865,13,0.10566,8.439,0.178082,-10.4646
310,945,11,0.000511,0.628296,-0.759604,1.30046
310,946,-11,0.000511,0.0744873,-0.108725,0.1758
311,736,15,1.77682,8.49713,17.911,-31.7434
311,737,-15,1.77682,-3.98386,-35.4556,-40.8285
311,1622,11,0.000511,-0.856861,-0.250498,-1.6222
311,1623,-11,0.000511,-0.38659,-0.113317,-0.729885
311,1716,13,0.10566,0.528029,-0.856842,-46.3652
311,1759,11,0.000511,-0.00500011,0.0573677,-1.41707
311,1760,-11,0.000511,-0.000926051,0.0273378,-0.708346
312,196,13,0.10566,-11.6474,5.3601,-340.586
312,197,-13,0.10566,-0.431863,-19.8602,-273.116
312,198,-13,0.10566,-0.431847,-19.8602,-273.115
312,200,13,0.10566,-11.6474,5.36009,-340.585
313,849,13,0.10566,28.3054,48.776,170.301
313,850,-13,0.10566,-44.7226,18.3855,51.1802
313,851,-13,0.10566,-44.7225,18.3855,51.1801
313,853,13,0.10566,28.3054,48.776,170.301
313,1579,11,0.000511,0.127969,-0.108313,0.00867272
313,1580,-11,0.000511,0.0481003,-0.0160298,-0.00749163
313,1778,11,0.000511,-0.0165345,-0.0231244,2.04561
313,1779,-11,0.000511,-0.0262477,-0.0363389,3.00888
314,945,11,0.000511,-40.752,7.69938,-75.6026
314,946,-11,0.000511,9.95675,-35.6151,4.2837
314,947,11,0.000511,-39.3748,7.3699,-73.087
314,949,-11,0.000511,9.95655,-35.6144,4.28361
314,950,11,0.000511,-32.2089,6.02835,-59.7855
314,952,-11,0.000511,9.95655,-35.6144,4.28361
314,953,-11,0.000511,9.80235,-35.0634,4.21721
314,955,11,0.000511,-32.2089,6.02835,-59.7855
314,1886,11,0.000511,0.0115406,0.00225132,-0.30805
314,1887,-11,0.000511,0.112513,0.0210901,-3.10004
315,118,11,0.000511,-12.861,2.54574,511.892
315,119,-11,0.000511,9.7157,18.188,26.2095
315,296,-13,0.10566,-0.0336628,0.117361,7.59291
316,506,15,1.77682,-3.48723,24.2178,53.2522
316,507,-15,1.77682,12.4653,29.4989,45.479
316,853,-13,0.10566,1.50708,4.70002,6.69447
316,935,11,0.000511,-0.00832647,-0.00476537,-0.154795
316,936,-11,0.000511,-0.0197119,-0.00666901,-0.361128
317,799,11,0.000511,-13.0756,-93.9487,23.9744
317,800,-11,0.000511,-15.2454,19.5971,0.319745
317,801,-11,0.000511,-14.78,19.0001,0.309096
317,803,11,0.000511,-13.0756,-93.9487,23.9744
317,804,-15,1.77682,-37.2239,35.6345,-20.8925
317,1527,11,0.000511,0.0150436,-0.0157077,0.096826
317,1528,-11,0.000511,0.00182026,-0.00216694,0.0116371
317,1580,11,0.000511,-0.0746829,-0.0232666,-0.0331046
317,1581,-11,0.000511,-0.190619,-0.0628405,-0.0889815
317,1710,11,0.000511,-0.00404044,-0.00197799,1.89423
317,1711,-11,0.000511,-0.135735,0.0366161,24.587
317,1854,11,0.000511,-0.0266218,-0.138285,-0.0503531
317,1855,-11,0.000511,-0.157753,-0.734703,-0.277832
318,607,13,0.10566,33.4116,11.8782,24.1314
318,608,-13,0.10566,-35.2946,-17.2945,141.839
318,609,13,0.10566,33.4088,11.8712,24.1278
318,611,-13,0.10566,-35.2937,-17.2941,141.835
319,887,15,1.77682,-27.8807,-19.147,-34.2465
319,888,-15,1.77682,73.1453,-62.9374,-73.8206
319,1446,11,0.000511,-4.64509,-3.97892,-6.4272
319,1510,-11,0.000511,-0.529353,0.869988,0.459899
319,1828,11,0.000511,-0.00343284,0.0037021,-0.0209871
319,1829,-11,0.000511,0.0865794,-0.00875726,-0.881428
320,510,13,0.10566,5.08513,-19.7228,84.7853
320,511,-13,0.10566,9.86149,-13.6062,-23.8453
320,1021,11,0.000511,0.021184,-0.0332326,-2.32738
320,1022,-11,0.000511,0.0251807,-0.0369025,-2.56477
320,1060,11,0.000511,0.178579,-0.174751,0.484799
320,1061,-11,0.000511,0.0647891,-0.0499708,0.11352
321,1022,11,0.000511,44.5809,4.26303,48.0211
321,1023,-11,0.000511,-43.989,26.7724,49.3691
321,1024,11,0.000511,43.6031,4.17219,46.9643
321,1026,-11,0.000511,-43.989,26.7724,49.3691
321,1835,13,0.10566,1.04404,-2.39016,3.87
321,1840,-13,0.10566,1.16958,-0.29247,-0.110108
321,2023,11,0.000511,0.0138736,-0.0910446,-0.712527
321,2024,-11,0.000511,0.0332911,-0.107644,-0.854662
321,2216,11,0.000511,0.000767949,0.00758834,-0.00919331
321,2217,-11,0.000511,0.0158723,0.0751075,-0.0765315
321,2340,-13,0.10566,0.326443,-1.22532,0.535169
321,2358,11,0.000511,0.89901,0.688417,0.340764
322,229,15,1.77682,-18.5706,-3.98012,-63.2212
322,230,-15,1.77682,-56.0608,-2.06903,-439.358
322,231,11,0.000511,-2.97612,-19.1063,-299.98
322,232,-11,0.000511,-128.239,39.618,-863.06
322,480,-11,0.000511,-26.3193,-0.206679,-204.844
322,608,11,0.000511,0.0107536,0.00312272,-49.7535
